item_id,register,generator,condition,is_human,text,predicted,confidence,reasoning,correct
1011,informal,gpt-5.6,human_like,False,"Jag brukar köra med ”nu har du skitit i det blå skåpet”, ”det är ingen ko på isen” och ”han har inte alla hästar hemma”....",MÄNNISKA,90,"Texten har en naturlig, personlig ton med uttryck som ""jag brukar köra med"" och ""favoriten"". Den innehåller vardagliga, kulturellt specifika idiom som känns genuina och inte generiska. Även om stavfel saknas är språket inte för polerat; det låter som en spontan uppräkning av personliga favorituttryck. En AI skulle troligen producera en mer neutral eller förklarande text, medan den här känns avslap",False
1012,informal,gpt-5.6,detector_evasive,False,"”Full fart medvetslös” åker fram rätt ofta. Även ”nu har du skitit i det blå skåpet”, ”inte den vassaste kniven i lådan”...",MÄNNISKA,95,"Texten har en naturlig, personlig och vardaglig ton med konkreta exempel från verkliga sammanhang, som farsans uttryck och skämt om BMW. Språket är ledigt med talspråkliga former som ”nån” och ”skitit”, och innehåller specifika idiom som känns genuint förankrade i svensk kultur snarare än generiska AI-formuleringar.",False
1013,informal,gpt-5.6,baseline,False,"Några favoriter är ”nu har du skitit i det blå skåpet”, ”det är ingen ko på isen”, ”glida in på en räkmacka”, ”ha tomtar...",MÄNNISKA,78,"Texten har en personlig ton och listar vardagliga svenska idiom som talaren själv använder. Den saknar stavfel men är inte generisk; den innehåller specifika och mindre vanliga uttryck som 'fullt ös medvetslös'. Språket är naturligt och informellt med en subjektiv röst ('Några favoriter', 'Brukar även säga'), vilket tyder på mänsklig författare. AI-genererad text brukar vara mer neutral och strukt",False
1014,informal,gpt-5.6,human_like,False,"”Inte den vassaste kniven i lådan”, ”nu har du skitit i det blå skåpet”, ”glider in på en räkmacka” och ”det är ingen ko...",MÄNNISKA,85,"Kommentaren har en personlig, vardaglig ton med flera idiom och ett avslappnat svordom ('fan'). Den listar specifika uttryck som 'full kastrull' och en omskrivning, vilket ger ett genuint intryck. Inga stavfel eller generiska formuleringar. Rösten känns naturlig och informell, typisk för en människa som delar med sig av språkliga favoriter.",False
1015,informal,gpt-5.6,detector_evasive,False,”Hela vägen in i kaklet” åker ofta fram. Även ”nu har du skitit i det blå skåpet” och ”inte den vassaste osthyveln i låd...,MÄNNISKA,75,"Texten har en naturligt vardaglig ton med talspråkliga förkortningar som 'nån' och 'nåt'. Den innehåller specifika, kulturellt förankrade uttryck och en personlig röst som reflekterar över egna språkvanor. Inga typiska AI-signaler som formellt ordförråd eller upprepade mönster. Humorn och den lediga stilen känns genuin, inte generisk.",False
1016,informal,gpt-5.6,baseline,False,"Packad, dyngrak, plakat, på lyset, dragen, rund under fötterna, kanon och salongsberusad. ”Överförfriskad” är en personl...",MÄNNISKA,80,"Kommentaren har en vardaglig och naturlig ton med en lista av svenska slanguttryck för berusning. Avslutningen med ”personlig favorit” ger ett genuint, personligt intryck och signalerar en egen åsikt. Texten saknar stavfel, men det är inte ovanligt för en kortare vardaglig kommentar. Språket känns autentiskt och inte generiskt, vilket talar för en mänsklig skribent.",False
1017,informal,gpt-5.6,human_like,False,"Packad, dragen, berusad, på lyset, rund under fötterna, salongsberusad, dyngrak, asplakat och kalasfull är några klassik...",MÄNNISKA,95,"Texten har en vardaglig och ledig ton med en lista av slanguttryck för berusning, vilket känns personligt och genuint. Emojin och den lättsamma kommentaren om att vara diplomatisk bidrar till en naturlig, mänsklig röst. Inga tydliga stavfel, men språket är informellt och samtalsliknande snarare än generiskt eller formellt, vilket gör att texten inte känns AI-genererad.",False
1018,informal,gpt-5.6,detector_evasive,False,På lyset. Packad. Plakat. Dyngrak. Rund under fötterna. I gasen. Salongsberusad om man vill låta lite fin. Annars är ”ka...,AI,75,"Texten är en uppräkning av synonymer för berusad med en retorisk avslutning. Den saknar personliga referenser, stavfel och konkret erfarenhet, vilket gör att den känns generisk snarare än genuin. Informella uttryck finns, men de presenteras som en lista snarare än i ett naturligt resonemang. AI-genererad text tenderar att vara korrekt och snyggt formulerad med en artificiell talspråklig touch.",True
1019,informal,gpt-5.6,baseline,False,Knappast. Det låter mer som ett sagovärldsnamn än ett typiskt svenskt namn. Sven Svensson tar nog den titeln....,MÄNNISKA,85,"Kommentaren har en vardaglig ton med uttryck som 'Knappast' och 'nog', vilket ger en naturlig, talspråklig känsla. Referensen till 'Sven Svensson' som typiskt svenskt namn är ett vanligt mänskligt skämt och visar på lätt sarkasm. Inga stavfel, men texten är inte generisk eller formell; den känns spontan och personlig, typisk för en människa i en forumdiskussion.",False
1020,informal,gpt-5.6,human_like,False,"Nja, snarare det mest stereotypiskt Astrid Lindgren-svenska namnet någonsin. Birk är ju knappast ett vanligt svenskt nam...",MÄNNISKA,90,"Texten har en tydligt informell och personlig ton med ord som 'Nja' och 'ju', samt en avslappnad emoji. Den uttrycker en subjektiv åsikt med humor och referenser till svensk kultur, vilket ger en naturlig och genuin röst. Inga stavfel, men språket är vardagligt och inte generiskt, vilket starkt tyder på mänskligt författande.",False
1021,informal,gpt-5.6,detector_evasive,False,Nä. Birk Borkason låter mer Astrid Lindgren-saga än svensk folkbokföring. Sven Svensson eller Anders Andersson tar den t...,MÄNNISKA,92,"Kommentaren uppvisar informellt språkbruk med 'Nä', en specifik kulturell referens till Astrid Lindgren och typiska svenska namn som exempel. Den retoriska frågan med tre punkter ger en naturlig, talspråklig känsla. Texten är personlig och spontan, utan generiska formuleringar eller överdriven korrekthet. Dessa drag tyder på att en människa skrivit den.",False
1022,informal,gpt-5.6,baseline,False,"Ja, de smakar typ krita med en aggressiv bärarom 😅 Men hellre det än att försöka svälja vanliga tabletter....",MÄNNISKA,92,"Kommentaren har en naturligt vardaglig och personlig ton med uttryck som 'typ krita' och 'aggressiv bärarom' samt en emoji som förstärker känslan. Den refererar till en egen upplevelse av att svälja tabletter, vilket ger texten en genuin och specifik karaktär snarare än generisk. Språket flyter ledigt utan stavfel men med typiska talspråkliga drag som är svåra för AI att återskapa helt trovärdigt.",False
1023,informal,gpt-5.6,human_like,False,"Ja fy, de är verkligen vidriga 😅 Smakar typ sött kritpulver med en besk eftersmak. Vanliga tabletter är hundra gånger lä...",MÄNNISKA,92,"Texten har en tydligt vardaglig och personlig ton med uttryck som ""Ja fy"", ""typ"" och emojin 😅. Beskrivningen av smaken som ""sött kritpulver med en besk eftersmak"" är konkret och originell, inte generisk. Meningen om tabletter känns som en naturlig personlig reflektion. Språket flyter ledigt och saknar de formella eller överdrivet korrekta mönster som ofta kännetecknar AI-genererad text.",False
1024,informal,gpt-5.6,detector_evasive,False,"Ja, smakar sött kritdamm med nån skum bananrest... Vem testade smaken och tänkte ”den här kör vi på”? Vanlig Alvedon-tab...",MÄNNISKA,95,"Kommentaren har en tydligt informell och humoristisk ton med uttryck som 'nån skum bananrest' och 'den här kör vi på'. Den innehåller ingen onödig formalitet eller generisk AI-typisk struktur. Ironin och den spontana känslan, samt avsaknaden av stavfel (men med talspråklig förkortning) tyder på en mänsklig skribent. Inga personliga pronomen, men det är vanligt i forumkommentarer. Hög konfidens.",False
1025,informal,gpt-5.6,baseline,False,"Nej, självklart känns det orimligt. Den som döms för våldtäkt och saknar svenskt medborgarskap bör utvisas när lagen med...",AI,72,"Texten är formell, korrekt och saknar helt informella uttryck, stavfel eller personliga referenser. Den är strukturerad med en balanserad argumentation och avslutas med en generisk slutsats. Språket är polerat och opersonligt, vilket är typiskt för AI-genererad text snarare än en autentisk forumkommentar. Dessutom används vanliga fraser som 'skötsamma människor' och 'tydliga lagar och konsekventa ",True
1026,informal,gpt-5.6,human_like,False,"Nej, den som döms för våldtäkt och saknar rätt att stanna bör utvisas efter avtjänat straff, så långt lagen medger. Samt...",MÄNNISKA,68,"Texten har en nyanserad och personlig åsikt, med informella uttryck som 'skötsamma människor' och 'små byråkratiska fel'. Den saknar typiska AI-markörer som överdriven formalitet eller generiska fraser. Inga stavfel, men rösten känns naturlig och engagerad, snarare än polerad.",False
1027,informal,gpt-5.6,detector_evasive,False,"Nej. Den som dömts för våldtäkt och saknar rätt att stanna ska utvisas efter avtjänat straff, så långt lagen tillåter. S...",AI,78,"Texten är felfri och välstrukturerad med en tydlig tes, kontrast och retorisk slutkläm. Den saknar typiska mänskliga drag som talspråk, stavfel eller personliga erfarenheter. Röst och formuleringar är generiska, även om innehållet är naturligt, vilket gör att den känns mer AI-genererad än autentiskt personlig.",True
1028,informal,gpt-5.6,baseline,False,"Träffande som polemisk formulering, men knappast som en rättvis beskrivning av hela Sverige. Visst finns en stark konsen...",MÄNNISKA,70,"Kommentaren har en personlig och analytisk röst med uttrycket 'skulle jag säga', vilket ger en naturlig mänsklig prägel. Språket är formellt men inte generiskt, och den tar tydlig ställning utan att vara allmänt hållen. Inga stavfel, men det saknas typiska AI-fraser som 'sammanfattningsvis' eller upprepande formuleringar. Helhetsintrycket känns genuint och reflekterande, snarare än genererad.",False
1029,informal,gpt-5.6,human_like,False,"Lite tillspetsat, men han sätter fingret på något. Sverige har ofta en stark konsenskultur där avvikande åsikter bemöts ...",MÄNNISKA,78,"Texten har ett naturligt, lätt vardagligt språk med uttryck som ”sätter fingret på” och ”känns mest som”. Den är nyanserad och personligt värderande snarare än generisk och formellt polerad. Tonen påminner om en vanlig forumkommentar där skribenten balanserar kritik och förståelse. Inga stavfel finns, men det kompenseras av idiomatiska formuleringar som känns genuint mänskliga.",False
1030,informal,gpt-5.6,detector_evasive,False,"Träffande som provokation, men rätt grovt förenklat. Sverige har en stark konsensuskultur. Det märks i debatten om migra...",AI,70,"Texten är saklig, välformulerad och utan stavfel, med strukturerade exempel som migration, kärnkraft och Folkhälsomyndigheten. Den innehåller inga personliga referenser eller genuina vardagliga uttryck, utan avslutas med en retorisk fråga som känns typisk för AI-genererad text. Rösttonen är balanserad och generisk snarare än personlig och spontan.",True
1031,informal,gpt-5.6,baseline,False,"Jag tycker Mikael Damberg brukar ge ett lugnt och kompetent intryck, även när man inte håller med honom. Jakob Forssmed ...",MÄNNISKA,75,"Texten har en personlig och nyanserad ton, med specifika omdömen om enskilda politiker. Inga stavfel eller formella klichéer, utan snarare vardagliga uttryck som 'känns' och 'brukar'. Referensen till Ygeman antyder att skribenten följer en pågående diskussion, vilket ger ett genuint intryck. Även om vissa formuleringar är polerade, finns en subtil personlig värdering som är svår för AI att naturli",False
1032,informal,gpt-5.6,human_like,False,"Carl-Oskar Bohlin ger ett rätt kompetent och sansat intryck, tycker jag. Även Jakob Forssmed känns ovanligt saklig. På v...",MÄNNISKA,78,"Texten är välskriven men har vardagliga och personliga formuleringar som 'tycker jag', 'känns' och 'gammalt bagage'. Den innehåller inga stavfel och följer en naturlig, reflekterande röst snarare än en generisk AI-stil. Omdömena är nyanserade och personligt vinklade, vilket gör att den troligen är skriven av en människa.",False
1033,informal,gpt-5.6,detector_evasive,False,Jakob Forssmed ger ett bra intryck. Saklig. Påläst. Inte fast i partiets vanliga pratmallar. Carl-Oskar Bohlin känns ock...,MÄNNISKA,85,"Texten har en personlig och subjektiv ton med tydliga egna preferenser, som ""gillar jag"" och ""känns också rak"". Informella uttryck som ""pratmallar"" och ""gammalt bagage"" samt ellipsen efter ""bagage..."" ger ett naturligt, vardagligt intryck. Språket flyter utan att vara generiskt eller polerat, vilket talar för att en människa skrivit kommentaren.",False
1034,informal,gpt-5.6,baseline,False,"Jakob Forssmed och Carl-Oskar Bohlin ger oftast ett sakligt och påläst intryck, även när jag inte håller med dem. Ygeman...",MÄNNISKA,85,"Kommentaren har en personlig och nyanserad ton med referenser till egna intryck ('även när jag inte håller med dem') och specifika observationer om olika politiker. Språket är vårdat men inte generiskt, med uttryck som 'politiskt bagage' och 'inövade talepunkter' som känns naturliga i en mänsklig skribents röst. Inga stavfel eller formella klichéer.",False
1035,informal,gpt-5.6,human_like,False,"Jakob Forssmed tycker jag ofta ger ett rätt sansat och påläst intryck, även om jag inte delar KD:s politik i stort. Carl...",MÄNNISKA,87,"Texten har en personlig och informell ton med uttryck som 'tycker jag', 'känns' och 'lite tråkig kanske'. Den innehåller specifika omdömen om flera politiker, vilket ger intryck av en genuin, reflekterande skribent. Inga stavfel eller generiska formuleringar; rösten är naturlig och subjektiv.",False
1036,informal,gpt-5.6,detector_evasive,False,Carl-Oskar Bohlin ger ett seriöst intryck. Rak och påläst utan onödigt spel. Mikael Damberg känns också stabil. Elisabet...,MÄNNISKA,90,"Texten har en naturlig, personlig röst med informella uttryck som ”känns stabil”, ”kan sin sak” och ”backar inte så fort det blåser”. Den innehåller tydliga åsikter och en avslutande retorisk fråga med tre punkter, vilket ger ett genuint och vardagligt intryck. Stavningen är korrekt men tonen är inte generisk eller överpolerad, vilket talar för att en människa skrivit kommentaren.",False
1037,informal,gpt-5.6,baseline,False,"Carl-Oskar Bohlin ger ett påläst och tydligt intryck, särskilt i krisberedskapsfrågor. Även Mikael Damberg känns saklig ...",MÄNNISKA,85," Texten innehåller personliga referenser och självständiga omdömen, exempelvis 'även när jag inte håller med henne' och 'håller jag med om'. Språket är nyanserat och specifikt, med en naturlig blandning av saklighet och personlig ton. Inga stavfel eller generiska formuleringar som ofta kännetecknar AI-text. Helhetsintrycket är genuint och påminner om en engagerad skribent med egna politiska åsikte",False
1038,informal,gpt-5.6,human_like,False,"Carl-Oskar Bohlin har faktiskt gjort ett rätt bra intryck på mig. Saklig, tydlig och verkar påläst utan att hela tiden f...",MÄNNISKA,80,"Texten har en naturlig, personlig ton med informella uttryck som 'rätt bra' och 'viral one-liner'. Den innehåller nyanserade åsikter, exempelvis att man inte alltid håller med men ändå kan se kompetens. Specifika referenser till politiker och en reflekterande röst gör att den känns genuin och inte generisk.",False
1039,informal,gpt-5.6,detector_evasive,False,Carl-Oskar Bohlin ger bra intryck. Rak. Påläst. Inget onödigt trams. Elisabeth Svantesson känns också saklig även när ma...,MÄNNISKA,92,"Texten har en vardaglig och personlig ton med talspråkliga uttryck som 'nån' och 'trams', samt en retorisk fråga som förstärker den subjektiva åsikten. Den känns genuin och spontan, med konkreta omdömen om enskilda politiker utan generiska formuleringar. AI-genererad text brukar vara mer neutral och strukturerad, medan denna har en naturlig röst och personligt engagemang.",False
1040,informal,gpt-5.6,baseline,False,"Carl-Oskar Bohlin ger ett rätt sakligt och kompetent intryck, särskilt i krisberedskapsfrågor. Jag tycker även att Ygema...",MÄNNISKA,80,"Texten innehåller personliga åsikter om specifika politiker, med nyanserade omdömen som ”mindre tillrättalagd” och ”tydlig även när man inte håller med henne”. Rösterna känns äkta och informella utan att vara slarviga. Inga stavfel eller generiska fraser, vilket talar för en människa som reflekterat över ämnet.",False
1041,informal,gpt-5.6,human_like,False,"Ygeman håller jag faktiskt med om, han känns trygg och ganska ospektakulär på ett bra sätt. Carl-Oskar Bohlin och Elisab...",MÄNNISKA,85,"Texten har en naturlig, informell ton med personliga åsikter och nyanser. Den innehåller talspråkliga uttryck som 'känns trygg och ganska ospektakulär på ett bra sätt' och 'tycker jag', samt en nyanserad hållning. Inga stavfel eller generiska fraser, vilket tyder på en genuin mänsklig skribent. Dessutom är resonemanget specifikt för personen, med exempel och viss tvekan, vilket gör rösten autentis",False
1042,informal,gpt-5.6,detector_evasive,False,Carl-Oskar Bohlin ger bra intryck. Rak. Påläst. Inget onödigt trams. Elisabeth Svantesson känns också saklig även när ma...,MÄNNISKA,82,"Texten har en informell och personlig ton med korta, kärnfulla meningar som 'Rak. Påläst.' och vardagliga uttryck som 'trams'. Författaren använder 'jag' och ställer en retorisk fråga, vilket ger ett genuint engagemang. Inga stavfel, men meningsuppbyggnaden känns naturligt mänsklig snarare än generisk och AI-liknande.",False
1043,informal,gpt-5.6,baseline,False,"Juldagen är framför allt den stora återhämtningsdagen för mig. Sovmorgon, långfrukost, rester från julbordet, promenad o...",MÄNNISKA,78,"Texten har en naturlig, personlig röst med referensen ”för mig” och konkreta vardagliga detaljer som sovmorgon, rester från julbordet och soffmys. Språket är ledigt och genuint snarare än generiskt eller överpolerat. Inga stavfel, men det saknas typiska AI-mönster som uppradade exempel eller formella fraser. Känslan av personlig reflektion och avslappnad ton talar för en mänsklig skribent.",False
1044,informal,gpt-5.6,human_like,False,"Juldagen är mest en återhämtningsdag för mig. Sovmorgon, rester från julbordet, mjukiskläder och någon film man redan se...",MÄNNISKA,82,"Texten har en personlig ton med 'för mig' och konkreta vardagsdetaljer som sovmorgon, rester och mjukiskläder. Uttryck som 'ståhej' och 'inga måsten' är ledigt vardagliga och känns genuina, inte generiska. Inga stavfel eller onaturliga konstruktioner, men språket är spontant snarare än överpolerat. Det finns en naturlig rytm och igenkänning som gör att den troligen är skriven av en människa.",False
1045,informal,gpt-5.6,detector_evasive,False,Juldagen är återhämtningsdagen. Pyjamas halva dan. Julrester till lunch. En promenad när dagsljuset tittar fram. Sen Kar...,MÄNNISKA,92,"Texten har en vardaglig och personlig ton med uttryck som 'halva dan' och 'sen' i stället för 'dagen' och 'sedan'. Den refererar till specifika svenska traditioner som Karl-Bertil Jonsson och julrester, vilket känns genuint. Rytmen är naturlig och reflekterande, inte generisk eller onödigt formell. Inga tydliga AI-signaler som upprepningar eller överdrivet korrekt språk.",False
1046,informal,gpt-5.6,baseline,False,"Carl-Oskar Bohlin ger ett seriöst och påläst intryck, särskilt i beredskapsfrågor. Magdalena Andersson känns också kompe...",MÄNNISKA,68,"Texten ger ett personligt och nyanserat intryck med egna värderingar, exempelvis uppskattningen av konkreta svar. Uttryck som ”rabbla partiets talepunkter” känns naturligt vardagligt. Kommentaren är välskriven men inte onaturligt perfekt, och den saknar typiska AI-kännetecken som upprepningar eller generiska fraser.",False
1047,informal,gpt-5.6,human_like,False,"Jag tycker Magdalena Andersson och Carl-Oskar Bohlin ger bäst intryck, fast på olika sätt. Andersson känns trygg och erf...",MÄNNISKA,78,"Texten har en naturlig, personlig ton med subjektiva omdömen som 'Jag tycker' och 'Sen håller jag absolut inte med', vilket ger ett genuint intryck. Vardagliga uttryck som 'känns trygg' och 'någorlunda vuxna i rummet' bidrar till en mänsklig röst. Inga stavfel, men formuleringarna är inte generiska utan specifikt nyanserade kring två politiker, vilket talar för en människa.",False
1048,informal,gpt-5.6,detector_evasive,False,Carl-Oskar Bohlin ger bäst intryck på mig. Rak. Påläst. Inget onödigt svammel. Jakob Forssmed känns också seriös och rät...,MÄNNISKA,80,"Kommentaren har en naturlig, personlig röst med subjektiva omdömen som 'på mig' och 'tycker jag'. Språket är informellt med korta, slagkraftiga meningar och uttrycket 'Vem orkar med' som är typiskt vardagligt. Den refererar till specifika politiker och nyanserar genom att berömma någon man inte håller med. Inga stavfel, men texten känns genuin och inte generisk, vilket sammantaget tyder på en mäns",False
1049,informal,gpt-5.6,baseline,False,"Carl-Oskar Bohlin ger ett väldigt sakligt och påläst intryck, särskilt i krisberedskapsfrågor. Magdalena Andersson känns...",AI,70,"Texten är välformulerad, stavningsfri och har en balanserad, strukturerad uppbyggnad. Den innehåller generiska omdömen om tre politiker med fullständiga namn och avslutas med en reflekterande slutsats. Personliga referenser som 'tycker jag' och 'faktiskt' finns, men rösten känns ändå något opersonlig och mallmässig, vilket är typiskt för AI-genererad text.",True
1050,informal,gpt-5.6,human_like,False,"Magdalena Andersson och Carl-Oskar Bohlin ger bäst intryck på mig, trots att de står ganska långt ifrån varandra politis...",MÄNNISKA,70,"Texten har en personlig och nyanserad ton med uttryck som 'på mig' och 'billiga poänger', vilket känns vardagligt och autentiskt. Kommentaren är specifik om svenska politiker och deras debattstil, utan generiska formuleringar eller upprepningar. Den är välskriven utan stavfel, men den naturliga åsiktsdelen och de personliga referenserna talar för mänskligt ursprung, även om en viss formell prägel ",False
1051,informal,gpt-5.6,detector_evasive,False,Carl-Oskar Bohlin ger bra intryck. Rak. Påläst. Inget onödigt svammel. Samma med Elisabeth Svantesson även om jag inte k...,MÄNNISKA,88,"Texten har en naturlig, personlig röst med informella uttryck som 'jag köper inte all politik' och en retorisk fråga. Den innehåller specifika åsikter om flera politiker, vilket ger ett genuint intryck. Inga tydliga AI-signaler som generiska formuleringar eller onödig upprepning. Språket är ledigt och spontant, snarare än polerat eller opersonligt.",False
1052,informal,gpt-5.6,baseline,False,"Ja, i princip – med en termoelektrisk generator (Seebeckeffekten). Men det krävs en temperaturskillnad mellan handleden ...",MÄNNISKA,75,"Texten har ett naturligt, informellt språk med uttryck som 'typ' och 'på sin höjd', och en talspråklig meningskonstruktion ('är hela klockan nästan kroppstempererad...'). Den innehåller specifik teknisk fakta och en nyanserad bedömning, utan generiska AI-fraser. Även om den saknar personliga pronomen, är tonen genuin och inte överdrivet polerad.",False
1053,informal,gpt-5.6,human_like,False,"Ja, i teorin – med en termoelektrisk generator som utnyttjar temperaturskillnaden mellan handleden och luften. Problemet...",AI,70,"Texten är välstrukturerad, felfri och generisk i tonen. Den innehåller inga personliga referenser, inga avvikelser eller typiska forum-mänskliga drag. Ord som 'typ' och 'knappast' ger en ledig ton men känns medvetet inklistrade som AI:s sätt att verka naturlig. Resonerandet är balanserat och avslutas med en snygg invändning, vilket är typiskt för AI-genererade svar. Därför bedömer jag den som AI.",True
1054,informal,gpt-5.6,detector_evasive,False,Det går. Kallas termoelektrisk generator och bygger på Seebeckeffekten. Problemet är temperaturskillnaden. Handleden lig...,MÄNNISKA,80,"Texten är informell med talspråkliga uttryck som 'Funkar', 'snåla' och 'drar långt mer'. Den innehåller specifika tekniska och historiska referenser (Seiko Thermic, Matrix PowerWatch) som ger ett genuint intryck. Samtidigt saknas personliga referenser, men det är typiskt för en sakkunnig kommentar. Röst och stil känns naturlig för ett forum.",False
1055,informal,gpt-5.6,baseline,False,"Ja, tekniskt sett går det med en termoelektrisk generator som utnyttjar temperaturskillnaden mellan huden och omgivninge...",AI,72,"Texten är tekniskt korrekt och strukturerad utan personliga referenser eller stavfel. Den använder vardagliga ord som 'typ' och 'rätt', men saknar en naturlig personlig röst. Innehållet är en allmän översikt snarare än en personlig erfarenhet, vilket är typiskt för AI-genererad text.",True
1056,informal,gpt-5.6,human_like,False,"Ja, rent tekniskt går det med en termoelektrisk generator som utnyttjar temperaturskillnaden mellan handleden och omgivn...",MÄNNISKA,70,"Texten uppvisar en naturlig och informell ton med uttryck som 'rent tekniskt' och 'faktiskt funnits', samt en nyanserad bedömning. Den saknar stavfel och är välstrukturerad, men har personliga nyanser som 'alldeles för mycket' som gör att den inte känns generisk. Inga typiska AI-fraser eller upprepningar. Därför bedöms den som mänsklig, med viss osäkerhet.",False
